id;sold_price;basketball;weekday;rolling_supply_estimate;bitcoin_closing_price;ethereum_closing_price;seller;seller_feedback_score;card_listing_format_buy_it_now;active_player;card_id;card_grade
4629;40;0;Wednesday;101089;56008.55;1799.17;michaegross_5;497;0;0;pete rose-1982-0;9
4630;99.75;0;Thursday;67641;30825.7;1121.57;fjbsportscards;3066;1;0;stan musial-1959-0;5
4631;450;0;Monday;83903;54207.32;1781.99;catman771;1724;1;0;ted williams-1956-0;3.5
4632;45;0;Sunday;#N/A;57523.42;1788.22;scasportscards;2110;1;1;keston hiura-2020-0;9
4633;660;1;Monday;#N/A;36630.08;1257.28;old_skool_shirts;14592;0;0;michael jordan-1986-1;8.5
4634;17.5;0;Sunday;84615;57539.94;1935.6;4_sharp_corners;294415;0;0;dennis eckersley-1975-0;9
4635;2.75;0;Saturday;72341;34269.52;1376.12;battersbox;244803;1;0;moe drabowsky-1964-0;6
4636;130;1;Tuesday;72317;56804.9;1806.97;malskhotmailcom;9631;1;1;zion williamson-2019-1;10
4637;20;0;Monday;75023;46196.46;1746.62;sportdog;1910;0;0;johnny mize-1952-0;#N/A
4638;23;0;Friday;#N/A;36825.37;1171.83;swandsonssportscards;718;0;1;christian yelich-2018-0;10
4639;102.5;1;Monday;69067;55907.2;1791.7;highendcasebreaks;596;0;1;zion williamson-2019-1;9
4640;15.5;0;Monday;91588;52246.52;1834.73;crescent04;1204;0;1;eloy jimenez-2019-0;9
4641;67.66;0;Monday;91588;52246.52;1834.73;sixers1010;682;0;1;buster posey-2010-0;10
4642;286.1;1;Saturday;68547;61243.08;1924.69;comc_consignment;410492;1;0;michael jordan-1991-1;9
4643;499.17;0;Thursday;89985;51679.8;1937.45;historicalautographsgallery;952;0;1;juan soto-2018-0;10
4644;28;0;Sunday;104575;59302.32;1854.56;4_sharp_corners;294502;0;1;francisco mejia-2017-0;9.5
4645;18;0;Thursday;67641;30825.7;1121.57;usascards;758;1;0;bobby bonds-1970-0;7
4646;275;0;Tuesday;77245;35510.29;1515.19;bbcemporium;16779;1;0;tom morgan-1960-0;8
4647;250;1;Saturday;65115;48912.38;1654.74;tcg_chasin;88;1;1;anthony edwards-2020-1;10
4648;12.04;0;Friday;#N/A;36825.37;1171.83;comc_consignment;409943;1;0;gil mcdougald-1953-0;1.5
4649;152.5;1;Thursday;73015;47093.85;1475.7;sasar.st.gw38hkjfu0;162;0;1;d'angelo russell-2015-1;9.5
4650;55;0;Sunday;88599;45137.77;1416.05;packfreshbreaks;194;1;1;vladimir guerrero-2019-0;10
4651;180;1;Saturday;58814;32067.64;1230.99;beemanscards;92;1;1;d'angelo russell-2015-1;10
4652;49.95;1;Wednesday;57988;35547.75;1382.27;tntsdeals;1681;1;0;julius erving-1979-1;7
4653;390;1;Sunday;#N/A;57523.42;1788.22;pwcc_auctions;277944;0;1;lebron james-2005-1;10
4654;39.55;0;Monday;#N/A;54529.15;1691.33;probstein123;828208;0;0;walt williams-1970-0;9
4655;22.99;0;Friday;96001;48927.3;1533.27;bibty78;550;1;0;tom seaver-1971-0;5.5
4656;177.5;0;Sunday;73919;38903.44;1614.23;socalcarson;969;0;1;vladimir guerrero-2019-0;10
4657;25;0;Thursday;77259;36926.06;1594.76;superbowlauctions;83542;1;0;bill virdon-1960-0;6
4658;378.9;0;Saturday;74126;39266.01;1677.85;kdub68;710;0;1;mike trout-2011-0;8
4659;5.5;0;Friday;85396;47504.85;1843.53;spina4life;12339;1;0;gregg jefferies-1997-0;9
4660;79.99;1;Wednesday;64501;37472.09;1660.91;sportstradomis;795;1;1;ja morant-2019-1;9
4661;0.99;0;Friday;92633;46339.76;1446.03;burbanksportscards;349301;1;0;kirby puckett-1996-0;9
4662;29.99;0;Friday;108015;57332.09;1772.1;e3sports;9516;1;0;ray knight-1986-0;9
4663;177.5;1;Tuesday;57454;36069.81;1377.3;italistali;7993;0;1;damian lillard-2012-1;9
4664;64.99;0;Monday;91588;52246.52;1834.73;hype623;1427;1;1;nolan arenado-2010-0;8
4665;855;0;Sunday;73919;38903.44;1614.23;us-zubri;1465;0;0;mickey mantle-1954-0;3
4666;62.49;1;Tuesday;65905;48378.99;1492.61;edynamicmarketing;16024;1;0;kobe bryant-2003-1;9
4667;75;1;Sunday;60754;33114.36;1314.99;lukletizi0;141;1;0;tim duncan-1997-1;8
4668;261.25;1;Saturday;#N/A;58313.64;1812.63;sneaker_power;7505;1;1;lebron james-2005-1;8.5
4669;219;0;Monday;#N/A;54529.15;1691.33;howe2769;335;0;1;christian yelich-2013-0;10
4670;73;0;Thursday;111744;57858.92;1782.86;big-hurt-and-the-kid-auctions;2703;0;0;andres galarraga-1986-0;10
4671;1600;1;Wednesday;57988;35547.75;1382.27;probstein123;827298;1;1;luka dončić-2018-1;10
4672;37.99;0;Wednesday;110923;58870.89;1823.45;for2fied;690;1;1;austin riley-2015-0;10
4673;9.99;0;Thursday;104828;57805.12;1826.19;ge_sports_cards;4576;1;0;ken heintzelman-1952-0;4
4674;8500;1;Wednesday;72852;49705.33;1626.58;cardguy760;448;1;1;luka dončić-2018-1;10
4675;277.77;0;Sunday;#N/A;57523.42;1788.22;probstein123;828203;0;0;herm starrette-1964-0;9
4676;1250;1;Monday;63247;49631.24;1564.71;skullz12050;541;0;1;kevin durant-2007-1;9
4677;158.5;0;Thursday;111744;57858.92;1782.86;nac1010;124;0;0;mickey mantle-1967-0;1.5
4678;75;1;Sunday;68013;59302.32;1854.56;ctk1982;566;1;0;michael jordan-1997-1;10
4679;250;1;Thursday;59697;30825.7;1121.57;inzunza818;98;1;0;kobe bryant-1996-1;9
4680;35;1;Friday;71270;57332.09;1772.1;ellasnyc;914;1;1;coby white-2019-1;9
4681;5;1;Thursday;69816;47909.33;1783.8;burbanksportscards;349247;1;0;kobe bryant-2001-1;9
4682;4389;1;Tuesday;67133;54824.12;1868.05;hoodyscollectibles;70066;0;0;michael jordan-1986-1;2
4683;66;1;Wednesday;72852;49705.33;1626.58;dsans21;56;0;1;jayson tatum-2019-1;10
4684;124.99;1;Monday;65248;46196.46;1746.62;jeterhitking;1522;1;1;ja morant-2019-1;10
4685;142.5;1;Wednesday;64501;37472.09;1660.91;bhill2438;1504;0;0;kobe bryant-2015-1;8
4686;70;1;Friday;73016;46339.76;1446.03;pwcc_auctions;277712;0;1;marvin bagley-2018-1;10
4687;24.5;0;Monday;#N/A;54529.15;1691.33;e_harmon;782;0;1;keston hiura-2019-0;10
4688;699.99;1;Thursday;69816;47909.33;1783.8;jj_bedor;10289;1;1;jayson tatum-2017-1;10
4689;0.99;1;Friday;61467;33005.76;1236.51;burbanksportscards;349168;1;0;ha seung-jin-2004-1;9
4690;6;0;Thursday;92546;47093.85;1475.7;starxcards;31047;1;0;george zuverink-1957-0;9
4691;71.55;0;Tuesday;80359;46481.1;1768.04;probstein123;827555;0;1;mike trout-2013-0;10
4692;51;1;Sunday;68013;59302.32;1854.56;4_sharp_corners;294489;0;0;michael jordan-1992-1;9
4693;157.5;1;Monday;72460;54207.32;1781.99;pwcc_auctions;277707;0;1;lebron james-2018-1;9
4694;36.5;1;Sunday;#N/A;57523.42;1788.22;petnobal;2420;0;1;blake griffin-2009-1;10
4695;200;0;Tuesday;74462;32569.85;1357.06;jschild13;456;1;0;ken griffey-1989-0;9
4696;125.5;1;Friday;69496;47504.85;1843.53;cardgems0615;1413;0;0;michael jordan-1992-1;9
4697;0.99;0;Friday;92633;46339.76;1446.03;burbanksportscards;349301;1;0;eddie perez-2001-0;9
4698;82;1;Thursday;70072;57805.12;1826.19;probstein123;827974;0;1;ja morant-2019-1;10
4699;1726;0;Thursday;74749;33466.1;1332.49;bobbyqualls;382;0;0;satchel paige-1953-0;6
4700;42;0;Tuesday;80359;46481.1;1768.04;goldenjett;386;0;0;bobby byrne-1909-0;2
4701;346;0;Monday;89539;49631.24;1564.71;miltn425;2226;0;1;juan soto-2018-0;10
4702;39.99;1;Thursday;60992;33466.1;1332.49;potomaccards;1064;1;0;dirk nowitzki-1998-1;8
4703;25.27;1;Friday;#N/A;58346.65;1817.62;shric-7185;575;0;0;dominique wilkins-1988-1;8
4704;8.36;0;Tuesday;97444;54824.12;1868.05;cardboardlegendsonline;51204;0;0;derek jeter-2000-0;9
4705;102.5;1;Tuesday;74429;48824.43;1570.2;probstein123;827749;0;1;luka dončić-2019-1;10
4706;1826;1;Sunday;64809;45137.77;1416.05;obrjeff1;1125;0;1;kevin durant-2007-1;10
4707;0.99;0;Sunday;68158;32289.38;1391.61;ultimatecardsandcoins;27523;1;0;juan bonilla-1984-0;9
4708;30;1;Sunday;63618;51206.69;1723.15;malskhotmailcom;9630;1;1;kendrick nunn-2019-1;10
4709;15;0;Thursday;95629;48561.17;1541.91;alan2829;653;0;0;rod carew-1968-0;2
4710;250;0;Monday;83528;47945.06;1779.79;rippin_packs_baseball_cards;712;1;1;luis robert-2018-0;10
4711;21.97;0;Sunday;90105;51206.69;1723.15;ddilell16zh2;3281;0;0;nolan ryan-1988-0;9
4712;19.99;0;Thursday;#N/A;39187.33;1218.45;uncblue15;9932;1;1;trey mancini-2016-0;9
4713;1.75;0;Monday;#N/A;36630.08;1257.28;burbanksportscards;349165;1;1;josé iglesias-2017-0;9
4714;0.99;1;Tuesday;57454;36069.81;1377.3;metrocardzandkickz;1350;0;0;darryl dawkins-2019-1;10
4715;43;1;Saturday;68244;46188.45;1459.97;andadle-0;1039;0;1;kyle kuzma-2017-1;10
4716;0.99;0;Saturday;89218;46188.45;1459.97;burbanksportscards;349304;1;1;jurickson profar-2013-0;9
4717;1.25;1;Monday;62161;33537.18;1369.04;izzy1429;21158;1;0;jerry stackhouse-1995-1;9
4718;0.99;0;Monday;105296;55907.2;1791.7;burbanksportscards;349412;1;0;kevin millwood-1998-0;9
4719;59.99;0;Friday;89605;55888.13;1960.16;hfdstores;4711;1;0;pete rose-1967-0;3
4720;799;1;Wednesday;59349;30432.55;1253.19;pwcc_vault;7898;1;0;luke walton-2003-1;9
4721;3.99;0;Sunday;#N/A;57523.42;1788.22;mizzou2017;1577;0;0;smoky burgess-1954-0;4
4722;4.8;0;Saturday;86959;56099.52;1919.53;kylsalay0;5409;1;0;billy johnson-1951-0;3
4723;100;0;Friday;85396;47504.85;1843.53;sportsnutnj;17866;1;1;mike trout-2010-0;10
4724;375;0;Saturday;72341;34269.52;1376.12;yepbg;8920;1;0;honus wagner-1963-0;8
4725;2051;1;Monday;#N/A;54529.15;1691.33;probstein123;828203;0;1;luka dončić-2018-1;9
4726;16.5;1;Sunday;#N/A;35791.28;1230.17;shsayr-0;422;0;0;john stockton-1988-1;7.5
4727;149.99;0;Monday;83903;54207.32;1781.99;amerlegends;15654;1;0;roberto clemente-1963-0;7
4728;9.99;0;Monday;91588;52246.52;1834.73;pwcc_vault;8032;0;0;bill campbell-1980-0;9
4729;205.99;0;Monday;83528;47945.06;1779.79;pwcc_auctions;277657;0;0;kirby puckett-1985-0;8
4730;5999;1;Friday;61467;33005.76;1236.51;joppy210;2014;1;1;lebron james-2003-1;8.5
4731;3.47;0;Saturday;89218;46188.45;1459.97;collect702;23562;0;1;josh donaldson-2014-0;1
4732;39.88;1;Sunday;#N/A;35791.28;1230.17;pinoscardz27;560;0;1;cam reddish-2019-1;10
4733;374;1;Sunday;#N/A;57523.42;1788.22;pwcc_auctions;277943;0;0;kobe bryant-1998-1;9
4734;0.99;1;Sunday;68013;59302.32;1854.56;burbanksportscards;349399;1;0;david robinson-1996-1;9
4735;59.99;1;Monday;#N/A;54529.15;1691.33;4_sharp_corners;294528;1;0;larry bird-2018-1;10
4736;438;0;Tuesday;109699;56804.9;1806.97;probstein123;828126;0;1;jacob degrom-2015-0;10
4737;80;1;Friday;67093;48927.3;1533.27;jenlee1114;282;1;0;michael jordan-1986-1;5
4738;28.5;0;Thursday;111744;57858.92;1782.86;barkusd;16092;1;1;rafael devers-2018-0;10
4739;2500;0;Tuesday;90397;48824.43;1570.2;rbautolighting;25192;1;0;derek jeter-1993-0;8
4740;34.99;0;Tuesday;74462;32569.85;1357.06;sweetswing24;4338;1;0;ken griffey-1996-0;9
4741;308;0;Sunday;104575;59302.32;1854.56;druidslough;1720;0;0;harry agganis-1955-0;7
4742;3200;0;Monday;105296;55907.2;1791.7;pwcc_auctions;277879;0;0;carl yastrzemski-1966-0;9
4743;49;0;Thursday;89985;51679.8;1937.45;chapmans*hobby;12884;1;0;cal ripken jr.-1982-0;8
4744;53;0;Saturday;86959;56099.52;1919.53;althom-3005;19;0;0;barry bonds-1987-0;10
4745;92.91;1;Saturday;68547;61243.08;1924.69;coolhandryan01;1751;0;0;michael jordan-1990-1;9
4746;30;1;Wednesday;68454;44918.18;1744.24;pwcc_vault;7954;0;1;zion williamson-2019-1;9
4747;75;0;Saturday;68181;32067.64;1230.99;jrr4255;2398;1;0;jackie jensen-1953-0;5
4748;29.74;0;Friday;89605;55888.13;1960.16;nat_col;6944;1;0;rickey henderson-1991-0;10
4749;2550;1;Sunday;73250;57539.94;1935.6;campbell4gsp;29;0;0;michael jordan-1984-1;6
4750;33;1;Sunday;73250;57539.94;1935.6;pwcc_auctions;277704;0;0;michael jordan-1998-1;9
4751;199.99;0;Sunday;90105;51206.69;1723.15;waltdii;2131;0;0;ryne sandberg-1983-0;10
4752;52;1;Sunday;#N/A;57523.42;1788.22;4_sharp_corners;294526;0;0;michael jordan-1997-1;9
4753;950;1;Friday;67093;48927.3;1533.27;niccollin91;17;1;1;joel embiid-2014-1;10
4754;49.99;0;Thursday;111744;57858.92;1782.86;kella_maso;821;1;0;whitey herzog-1957-0;#N/A
4755;52.99;1;Tuesday;57454;36069.81;1377.3;jamemendelso0;920;1;0;allen iverson-1996-1;9
4756;18.78;1;Tuesday;59474;32569.85;1357.06;lisu;16513;0;1;kyle kuzma-2017-1;9
4757;2.49;0;Wednesday;82899;44918.18;1744.24;sjosing;137885;1;1;jake bauers-2019-0;9
4758;152.5;0;Sunday;84615;57539.94;1935.6;mosesgoldexchange;7;0;0;nolan ryan-1980-0;9
4759;220;1;Saturday;58814;32067.64;1230.99;4.30E+67;182;1;0;michael jordan-1988-1;9
4760;41;1;Sunday;64809;45137.77;1416.05;stepraw0;102;0;0;xavier mcdaniel-1986-1;9
4761;110;0;Saturday;#N/A;36178.14;1233.54;erbar6415;65;0;0;brooks robinson-1967-0;4
4762;152.5;0;Sunday;73919;38903.44;1614.23;gemint;4862;0;0;roberto clemente-1972-0;8
4763;88;1;Monday;#N/A;54529.15;1691.33;pwcc_auctions;277952;0;1;jayson tatum-2017-1;10
4764;999;0;Saturday;82332;47105.52;1814.11;12thmanonthedealteam;1719;1;0;joe carter-1984-0;10
4765;51;0;Friday;108015;57332.09;1772.1;comc_consignment;410481;0;1;mike trout-2013-0;9
4766;1625;1;Monday;62161;33537.18;1369.04;jonysan;427;0;0;julius erving-1972-1;6
4767;7.5;0;Tuesday;90397;48824.43;1570.2;ronr.k.hid5skokw;36;0;0;del crandall-1960-0;5
4768;6;1;Sunday;68013;59302.32;1854.56;passionofthecards;190;0;1;karl-anthony towns-2019-1;10
4769;66;0;Monday;105296;55907.2;1791.7;probstein123;828104;0;1;ronald acuna jr.-2018-0;10
4770;24.99;0;Tuesday;#N/A;54738.94;1678.65;2muchtalk94;944;1;1;carlos correa-2013-0;9
4771;1.25;1;Friday;#N/A;36825.37;1171.83;burbanksportscards;349161;1;0;richard hamilton-2003-1;9
4772;2;1;Wednesday;59349;30432.55;1253.19;burbanksportscards;349173;1;1;lamarcus aldridge-2019-1;9
4773;387;0;Sunday;82282;48717.29;1805.08;pwcc_auctions;277625;0;0;gil hodges-1953-0;3
4774;615;1;Tuesday;#N/A;54738.94;1678.65;ahsantshareef;591;1;0;kobe bryant-1996-1;9
4775;306.11;1;Wednesday;75114;52149.01;1848.46;probstein123;827701;0;0;michael jordan-1989-1;9
4776;43.88;1;Sunday;70376;48717.29;1805.08;4_sharp_corners;294391;0;1;kevin durant-2017-1;9
4777;144.95;0;Monday;73246;33537.18;1369.04;digitalfleamarkets4you;5337;1;0;sandy koufax-1966-0;6
4778;1.75;0;Friday;85396;47504.85;1843.53;battersbox;244825;1;0;dick williams-1968-0;5
4779;22;0;Wednesday;88949;52149.01;1848.46;cooperscards;2250;1;0;frank robinson-1965-0;6
4780;41;1;Tuesday;74429;48824.43;1570.2;clbent04;513;0;1;russell westbrook-2017-1;9
4781;32500;1;Sunday;64809;45137.77;1416.05;tayazmom;502;0;1;lebron james-2003-1;10
4782;33.97;0;Sunday;68158;32289.38;1391.61;oaklandinvaders;5221;0;0;dan driessen-1979-0;9
4783;150;0;Wednesday;75047;30432.55;1253.19;rymar93;52;1;0;randy johnson-1989-0;10
4784;29.95;0;Friday;85396;47504.85;1843.53;futbol18;5925;0;1;austin meadows-2018-0;10
4785;2000;1;Sunday;#N/A;35791.28;1230.17;llpete47;3099;0;0;michael jordan-1987-1;9
4786;26.55;1;Monday;69067;55907.2;1791.7;ken72388;866;0;0;marvin barnes-1976-1;9
4787;6;1;Saturday;68547;61243.08;1924.69;burbanksportscards;349384;1;0;kobe bryant-1999-1;9
4788;35.02;1;Sunday;#N/A;57523.42;1788.22;peal7878;18897;0;1;jayson tatum-2019-1;10
4789;440;0;Thursday;95629;48561.17;1541.91;nikki7934;3531;1;1;miguel cabrera-2000-0;9.5
4790;6898.99;1;Tuesday;67133;54824.12;1868.05;springermountainsportscards;622274;1;0;dominique wilkins-1986-1;8
4791;20;0;Tuesday;109699;56804.9;1806.97;tombone27;9377;0;0;catfish hunter-1973-0;7
4792;150;1;Friday;73016;46339.76;1446.03;jwin16;38;1;1;rj barrett-2019-1;10
4793;0.99;0;Tuesday;80359;46481.1;1768.04;burbanksportscards;349239;1;0;ryan howard-2009-0;9
4794;1.25;0;Saturday;86959;56099.52;1919.53;deans_cards;40485;1;0;ken mackenzie-1961-0;2
4795;124.99;0;Monday;105296;55907.2;1791.7;card_monk;18284;1;1;fernando tatis-2019-0;10
4796;381.01;1;Friday;71270;57332.09;1772.1;pwcc_vault;8047;0;0;tim duncan-1997-1;10
4797;14.99;1;Wednesday;75114;52149.01;1848.46;spccards732;274;1;0;michael jordan-1998-1;8.5
4798;425;1;Friday;76358;55888.13;1960.16;jdl1975mt;1644;0;0;michael jordan-1992-1;8
4799;0.99;0;Wednesday;94117;50538.24;1575.85;burbanksportscards;349323;1;0;warren spahn-2001-0;9
4800;25.32;0;Wednesday;94117;50538.24;1575.85;probstein123;827806;0;0;luis tiant-1968-0;8
4801;233.16;0;Monday;70073;32366.39;1324.41;probstein123;827319;0;1;mike trout-2017-0;10
4802;102;1;Saturday;58814;32067.64;1230.99;vonhugeinstein;1075;1;1;john collins-2017-1;10
4803;100;1;Monday;#N/A;36630.08;1257.28;merleworldcards;4601;1;1;zion williamson-2019-1;9
4804;37;0;Tuesday;90397;48824.43;1570.2;cmeyocks;234;0;0;andre dawson-2019-0;6.5
4805;425;1;Wednesday;64501;37472.09;1660.91;thethreec*s;1183;0;0;michael jordan-1997-1;8
4806;10.99;0;Saturday;82332;47105.52;1814.11;4_sharp_corners;294389;1;1;james paxton-2014-0;10
4807;150;1;Friday;67093;48927.3;1533.27;floridastorm2020;159;0;0;julius erving-1986-1;8
4808;2.1;0;Sunday;#N/A;57523.42;1788.22;burbanksportscards;349443;1;0;randall simon-2004-0;9
4809;35;0;Saturday;72341;34269.52;1376.12;dst_sports_cards;3295;1;1;gleyber torres-2018-0;10
4810;64.99;0;Thursday;67641;30825.7;1121.57;mcgee_brad;480;1;0;phil niekro-1975-0;9
4811;371;1;Friday;61467;33005.76;1236.51;bigboydsportscards3;338795;0;1;zion williamson-2019-1;9.5
4812;899.99;1;Wednesday;68454;44918.18;1744.24;roxburee21;1535;1;0;michael jordan-1988-1;9
4813;39;0;Tuesday;88136;49199.87;1781.07;pwcc_auctions;277674;0;1;pete alonso-2019-0;10
4814;76;1;Sunday;#N/A;57523.42;1788.22;premiumcardboardllc;5851;0;1;lebron james-2019-1;10
4815;23.83;0;Monday;91588;52246.52;1834.73;probstein123;827900;0;1;luis robert-2020-0;9
4816;6;0;Sunday;82282;48717.29;1805.08;sports-cards-forever;8586;1;0;frank thomas-1990-0;8
4817;0.99;0;Monday;91588;52246.52;1834.73;burbanksportscards;349360;1;0;jose bautista-2012-0;9
4818;69;1;Sunday;63618;51206.69;1723.15;bearcreekcoin;3987;0;0;chris webber-1993-1;10
4819;46;0;Monday;#N/A;54529.15;1691.33;probstein123;828208;0;0;ken griffey-1989-0;9
4820;92.86;1;Sunday;64844;38903.44;1614.23;flo-814;194;0;1;trae young-2018-1;10
4821;2;0;Sunday;73919;38903.44;1614.23;burbanksportscards;349226;1;1;jesus luzardo-2020-0;9
4822;3500;1;Sunday;64809;45137.77;1416.05;clamchowder19;708;1;0;dirk nowitzki-2016-1;10
4823;87;0;Sunday;104575;59302.32;1854.56;goatrus;433;0;1;ronald acuna jr.-2018-0;10
4824;674.99;0;Sunday;82282;48717.29;1805.08;cellarfull60;544;1;0;jackie robinson-1954-0;#N/A
4825;0.99;0;Saturday;105482;61243.08;1924.69;gotbaseballcards;117628;1;0;luis gonzalez-2001-0;9
4826;54;1;Tuesday;65905;48378.99;1492.61;whatupstring;1250;0;0;shaquille o'neal-1992-1;8
4827;180;0;Saturday;89218;46188.45;1459.97;edwkazo0;374;0;1;mookie betts-2014-0;9
4828;500;1;Thursday;73015;47093.85;1475.7;probstein123;827753;0;1;trae young-2019-1;9.5
4829;0.99;0;Monday;105296;55907.2;1791.7;burbanksportscards;349412;1;0;jason schmidt-2004-0;9
4830;100.76;0;Friday;89605;55888.13;1960.16;bakendave;102242;1;1;luis robert-2018-0;9
4831;81;1;Sunday;68013;59302.32;1854.56;pwcc_vault;8053;0;1;sekou doumbouya-2019-1;9
4832;152.5;1;Monday;72460;54207.32;1781.99;probstein123;827746;0;1;jayson tatum-2017-1;10
4833;250;1;Friday;71270;57332.09;1772.1;proffitt23;12;0;0;michael jordan-1990-1;10
4834;0.99;0;Friday;67768;33005.76;1236.51;burbanksportscards;349168;1;0;tom glavine-2008-0;9
4835;0.99;1;Monday;#N/A;54529.15;1691.33;texasleaguersports;23847;1;1;clint capela-2018-1;9
4836;16.66;0;Saturday;89218;46188.45;1459.97;jennicrawf-jkf0wc;1086;0;0;j.r. richard-1982-0;9
4837;113.61;1;Monday;62161;33537.18;1369.04;bigcsportscards24;422;0;1;stephen curry-2019-1;10
4838;300;0;Monday;83903;54207.32;1781.99;danjeff2819;1832;1;1;alex bregman-2017-0;10
4839;63.66;1;Sunday;60754;33114.36;1314.99;comc_consignment;410000;0;1;michael kidd-gilchrist-2012-1;9
4840;50;0;Thursday;74749;33466.1;1332.49;pwcc_auctions;277422;0;1;albert pujols-2004-0;10
4841;1450;0;Sunday;71601;33114.36;1314.99;tell4565ej;2746;1;0;jackie robinson-1954-0;6
4842;5.5;0;Saturday;#N/A;36178.14;1233.54;collect702;23549;0;0;jim rice-1981-0;1
4843;2.59;0;Monday;#N/A;54529.15;1691.33;starxcards;31063;1;0;ernie broglio-1960-0;5
4844;0.99;1;Monday;69723;47945.06;1779.79;burbanksportscards;349270;1;0;grant hill-1995-1;9
4845;7700;1;Thursday;70072;57805.12;1826.19;probstein123;827969;0;0;kobe bryant-1996-1;9
4846;21;0;Friday;67768;33005.76;1236.51;comc_consignment;409956;0;0;bob gibson-1963-0;5
4847;145;1;Saturday;61093;34269.52;1376.12;hampton6080;1011;1;1;shai gilgeous-alexander-2018-1;9
4848;27.95;0;Sunday;#N/A;35791.28;1230.17;tntsdeals;1687;1;0;herb hippauf-1966-0;8
4849;56;1;Thursday;69816;47909.33;1783.8;mishko50;583;0;0;michael jordan-1997-1;10
4850;291;1;Friday;69496;47504.85;1843.53;rammaldo_0;71;0;1;zion williamson-2019-1;10
4851;1.5;0;Friday;108015;57332.09;1772.1;battersbox;244857;1;0;chuck dobson-1970-0;6
4852;1.59;1;Wednesday;75114;52149.01;1848.46;platterchatter;134;1;0;manu ginóbili-2008-1;9
4853;173.49;0;Friday;#N/A;36825.37;1171.83;bobolso;933;0;0;ozzie smith-1979-0;9
4854;14.99;1;Wednesday;68454;44918.18;1744.24;phil13-0;971;1;0;michael jordan-1993-1;#N/A
4855;306;0;Monday;73246;33537.18;1369.04;chrisalc_27;65;0;1;pete alonso-2019-0;10
4856;26;1;Sunday;63618;51206.69;1723.15;comc_consignment;410384;0;1;karl-anthony towns-2016-1;9.5
4857;20;0;Wednesday;94117;50538.24;1575.85;theduckfan1;338;1;0;dave parker-1989-0;8
4858;163;0;Monday;83903;54207.32;1781.99;cards-n-vinyl;2820;0;0;duke snider-1956-0;6
4859;311;1;Tuesday;65905;48378.99;1492.61;mps79er;229;0;0;michael jordan-1994-1;9
4860;3;1;Saturday;68547;61243.08;1924.69;enorman7070;303;0;0;ricky davis-2019-1;9
4861;20.5;1;Tuesday;72317;56804.9;1806.97;afewofyourfavoritethings;49968;0;0;michael jordan-1996-1;10
4862;15.95;0;Tuesday;80359;46481.1;1768.04;lucydu;1130;1;0;danny cater-1970-0;8
4863;2015;1;Sunday;68013;59302.32;1854.56;bigfil108;25091;0;1;russell westbrook-2008-1;9.5
4864;31.95;0;Thursday;89985;51679.8;1937.45;cwsdenver;3434;1;0;frank robinson-1971-0;7
4865;4.25;0;Friday;85396;47504.85;1843.53;pacificmemorabilia;862;0;1;brandon belt-2011-0;8.5
4866;96;1;Sunday;64844;38903.44;1614.23;usalb.8hinxm1r;505;0;0;michael jordan-1989-1;9
4867;910;1;Saturday;70600;47105.52;1814.11;learjetkid;4073;0;0;allen iverson-1996-1;9
4868;20;1;Friday;71270;57332.09;1772.1;louis3b35;2771;0;1;rj barrett-2019-1;9
4869;13.5;0;Monday;91588;52246.52;1834.73;probstein123;831502;0;0;dick williams-1981-0;#N/A
4870;0.99;0;Wednesday;82899;44918.18;1744.24;burbanksportscards;349244;1;0;rich folkers-1975-0;2
4871;1074.99;0;Friday;108015;57332.09;1772.1;rockkid31;208;0;1;miguel cabrera-2000-0;10
4872;157.5;0;Wednesday;91342;49705.33;1626.58;cotton_and_pine_collectibles;8351;0;1;yoan moncada-2017-0;10
4873;70;0;Tuesday;74462;32569.85;1357.06;bryangar11;1442;1;0;trevor hoffman-1992-0;9.5
4874;5.75;0;Tuesday;68132;36069.81;1377.3;deans_cards;40470;1;0;claudell washington-1975-0;3
4875;44.99;0;Thursday;111744;57858.92;1782.86;thevintageguy;143272;1;0;don mattingly-2019-0;9
4876;90.89;0;Sunday;104575;59302.32;1854.56;dcsports87;96769;0;1;cody bellinger-2017-0;9.5
4877;46.55;0;Sunday;#N/A;35791.28;1230.17;hotwheelsemporium;661;0;1;luis robert-2020-0;9.5
4878;29.95;1;Tuesday;63786;35510.29;1515.19;hasone333;2425;1;0;dirk nowitzki-2015-1;9
4879;2000;1;Friday;#N/A;58346.65;1817.62;gui10955;5;0;1;james harden-2009-1;10
